league,season,date,home_team,away_team,home_goals,away_goals,status,source_updated_at
bundesliga,2122,2022-03-12,Union Berlin,Stuttgart,1,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-12,Borussia Monchengladbach,Hertha,2,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-13,Bayer Leverkusen,FC Cologne,0,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-13,Borussia Dortmund,Bielefeld,1,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-13,Eintracht Frankfurt,Bochum,2,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-13,Greuther Furth,RB Leipzig,1,6,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-16,Mainz,Borussia Dortmund,0,1,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-18,Bochum,Borussia Monchengladbach,0,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-19,Greuther Furth,Freiburg,0,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-19,Hertha,Hoffenheim,3,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-19,Mainz,Bielefeld,4,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-19,Stuttgart,Augsburg,3,2,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-19,Bayern Munich,Union Berlin,4,0,played,2026-08-27 22:28:18.630211+00:00
bundesliga,2122,2022-03-20,RB Leipzig,Eintracht Frankfurt,0,0,played,2026-08-27 22:28:18.630211+00:00
