league,season,date,home_team,away_team,home_goals,away_goals,status,source_updated_at
ligue_1,2223,2022-11-12,Rennes,Toulouse,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-13,Paris Saint-Germain,Auxerre,5,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-13,Brest,Troyes,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-13,Lille,Angers,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-13,Montpellier,Reims,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-13,Nantes,Ajaccio,2,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-13,Strasbourg,Lorient,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-11-13,Monaco,Olympique Marseille,2,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-12-28,Ajaccio,Angers,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-12-28,Troyes,Nantes,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-12-28,Auxerre,Monaco,2,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-12-28,Clermont,Lille,0,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-12-28,Brest,Olympique Lyonnais,2,4,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-12-28,Paris Saint-Germain,Strasbourg,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-12-29,Lorient,Montpellier,0,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-12-29,Reims,Rennes,3,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-12-29,Olympique Marseille,Toulouse,6,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2022-12-29,Nice,Lens,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-01,Angers,Lorient,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-01,Monaco,Brest,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-01,Nantes,Auxerre,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-01,Toulouse,Ajaccio,2,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-01,Olympique Lyonnais,Clermont,0,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-01,Lens,Paris Saint-Germain,3,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-02,Strasbourg,Troyes,2,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-02,Lille,Reims,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-02,Montpellier,Olympique Marseille,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-02,Rennes,Nice,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-11,Ajaccio,Reims,0,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-11,Auxerre,Toulouse,0,5,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-11,Brest,Lille,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-11,Clermont,Rennes,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-11,Nantes,Olympique Lyonnais,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-11,Lorient,Monaco,2,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-11,Nice,Montpellier,6,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-11,Paris Saint-Germain,Angers,2,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-11,Strasbourg,Lens,2,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-11,Troyes,Olympique Marseille,0,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-14,Lens,Auxerre,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-14,Olympique Marseille,Lorient,3,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-14,Olympique Lyonnais,Strasbourg,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-15,Lille,Troyes,5,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-15,Angers,Clermont,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-15,Montpellier,Nantes,0,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-15,Reims,Nice,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-15,Toulouse,Brest,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-15,Monaco,Ajaccio,7,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-15,Rennes,Paris Saint-Germain,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-27,Lorient,Rennes,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-28,Troyes,Lens,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-28,Olympique Marseille,Monaco,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-29,Nice,Lille,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-29,Auxerre,Montpellier,0,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-29,Brest,Angers,4,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-29,Clermont,Nantes,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-29,Strasbourg,Toulouse,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-29,Ajaccio,Olympique Lyonnais,0,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-01-29,Paris Saint-Germain,Reims,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-01,Angers,Ajaccio,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-01,Lille,Clermont,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-01,Nantes,Olympique Marseille,0,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-01,Reims,Lorient,4,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-01,Toulouse,Troyes,4,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-01,Lens,Nice,0,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-01,Olympique Lyonnais,Brest,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-01,Monaco,Auxerre,3,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-01,Montpellier,Paris Saint-Germain,1,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-01,Rennes,Strasbourg,3,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-04,Paris Saint-Germain,Toulouse,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-04,Troyes,Olympique Lyonnais,1,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-04,Rennes,Lille,1,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-05,Clermont,Monaco,0,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-05,Ajaccio,Nantes,0,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-05,Auxerre,Reims,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-05,Lorient,Angers,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-05,Strasbourg,Montpellier,2,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-05,Brest,Lens,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-05,Olympique Marseille,Nice,1,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-10,Nice,Ajaccio,3,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-11,Monaco,Paris Saint-Germain,3,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-11,Clermont,Olympique Marseille,0,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-12,Toulouse,Rennes,3,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-12,Angers,Auxerre,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-12,Lille,Strasbourg,2,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-12,Montpellier,Brest,3,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-12,Reims,Troyes,4,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-12,Nantes,Lorient,1,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-12,Olympique Lyonnais,Lens,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-17,Auxerre,Olympique Lyonnais,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-18,Nice,Reims,0,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-18,Strasbourg,Angers,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-19,Paris Saint-Germain,Lille,4,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-19,Brest,Monaco,1,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-19,Lorient,Ajaccio,3,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-19,Rennes,Clermont,2,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-19,Troyes,Montpellier,0,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-19,Lens,Nantes,3,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-19,Toulouse,Olympique Marseille,2,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-24,Lille,Brest,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-25,Angers,Olympique Lyonnais,1,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-25,Montpellier,Lens,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-26,Lorient,Auxerre,0,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-26,Ajaccio,Troyes,2,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-26,Clermont,Strasbourg,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-26,Nantes,Rennes,0,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-26,Reims,Toulouse,3,0,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-26,Monaco,Nice,0,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-02-26,Olympique Marseille,Paris Saint-Germain,0,3,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-03-03,Nice,Auxerre,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-03-04,Lens,Lille,1,1,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-03-04,Paris Saint-Germain,Nantes,4,2,played,2026-08-27 22:28:10.935877+00:00
ligue_1,2223,2023-03-05,Troyes,Monaco,2,2,played,2026-08-27 22:28:10.935877+00:00
